gene_ID	transcript_ID	annot_gene_id	annot_transcript_id	annot_gene_name	annot_transcript_name	n_exons	length	gene_novelty	transcript_novelty	ISM_subtype	barcode01	barcode02	barcode03	barcode04
227	144730	TALONG000000227	TALONT000144730	TALONG000000227	TALONT000144730	5	717	Antisense	ISM	None	39	16	105	158
227	144737	TALONG000000227	TALONT000144737	TALONG000000227	TALONT000144737	5	673	Antisense	ISM	Prefix	210	98	684	1018
49	144741	R1_73	TALONT000144741	TALONG000000049	TALONT000144741	5	926	Known	ISM	Both	2286	773	5870	8792
227	144751	TALONG000000227	TALONT000144751	TALONG000000227	TALONT000144751	5	922	Antisense	NIC	None	8	9	16	36
227	144756	TALONG000000227	TALONT000144756	TALONG000000227	TALONT000144756	5	784	Antisense	NIC	None	23	8	40	83
227	144783	TALONG000000227	TALONT000144783	TALONG000000227	TALONT000144783	4	444	Antisense	ISM	Suffix	18	5	38	58
49	144810	R1_73	TALONT000144810	TALONG000000049	TALONT000144810	5	945	Known	ISM	Suffix	732	234	1874	2717
49	144811	R1_73	TALONT000144811	TALONG000000049	TALONT000144811	5	677	Known	ISM	Suffix	333	116	875	1354
49	144812	R1_73	TALONT000144812	TALONG000000049	TALONT000144812	5	717	Known	NIC	None	51	22	134	197
49	144813	R1_73	TALONT000144813	TALONG000000049	TALONT000144813	2	123	Known	ISM	Prefix	21	15	49	66
49	144816	R1_73	TALONT000144816	TALONG000000049	TALONT000144816	5	913	Known	NIC	None	23	11	45	86
49	144825	R1_73	TALONT000144825	TALONG000000049	TALONT000144825	4	386	Known	ISM	Prefix	35	7	76	135
49	144859	R1_73	TALONT000144859	TALONG000000049	TALONT000144859	6	1612	Known	ISM	Prefix	7	9	53	67
49	144865	R1_73	TALONT000144865	TALONG000000049	TALONT000144865	3	292	Known	ISM	Prefix	17	12	59	64
227	144996	TALONG000000227	TALONT000144996	TALONG000000227	TALONT000144996	5	650	Antisense	NIC	None	23	8	66	97
49	151584	R1_73	TALONT000151584	TALONG000000049	TALONT000151584	4	580	Known	ISM	Both	142	39	214	379
49	151587	R1_73	TALONT000151587	TALONG000000049	TALONT000151587	4	761	Known	ISM	Suffix	40	16	89	98
227	151588	TALONG000000227	TALONT000151588	TALONG000000227	TALONT000151588	4	1363	Antisense	ISM	Prefix	59	5	43	64
227	151589	TALONG000000227	TALONT000151589	TALONG000000227	TALONT000151589	4	1198	Antisense	ISM	Prefix	505	57	384	545
49	151591	R1_73	TALONT000151591	TALONG000000049	TALONT000151591	4	749	Known	ISM	Both	21	13	33	49
227	151625	TALONG000000227	TALONT000151625	TALONG000000227	TALONT000151625	4	754	Antisense	ISM	Prefix	74	7	46	80
227	152337	TALONG000000227	TALONT000152337	TALONG000000227	TALONT000152337	3	581	Antisense	ISM	Prefix	45	19	78	79
227	152338	TALONG000000227	TALONT000152338	TALONG000000227	TALONT000152338	3	508	Antisense	ISM	Prefix	304	101	507	754
49	152344	R1_73	TALONT000152344	TALONG000000049	TALONT000152344	3	601	Known	ISM	Suffix	325	93	416	640
49	152346	R1_73	TALONT000152346	TALONG000000049	TALONT000152346	3	595	Known	ISM	Suffix	32	11	52	94
49	152347	R1_73	TALONT000152347	TALONG000000049	TALONT000152347	3	757	Known	ISM	Suffix	95	23	119	203
49	153174	R1_73	TALONT000153174	TALONG000000049	TALONT000153174	2	377	Known	ISM	Suffix	996	223	1367	2166
227	153176	TALONG000000227	TALONT000153176	TALONG000000227	TALONT000153176	2	628	Antisense	ISM	Prefix	1028	257	1421	2290
227	153177	TALONG000000227	TALONT000153177	TALONG000000227	TALONT000153177	2	762	Antisense	ISM	Prefix	111	35	168	221
49	153179	R1_73	TALONT000153179	TALONG000000049	TALONT000153179	2	376	Known	ISM	Both	144	42	177	311
49	153180	R1_73	TALONT000153180	TALONG000000049	TALONT000153180	2	1162	Known	ISM	Suffix	248	80	348	515
227	153181	TALONG000000227	TALONT000153181	TALONG000000227	TALONT000153181	2	1064	Antisense	ISM	Prefix	142	31	223	296
49	153183	R1_73	TALONT000153183	TALONG000000049	TALONT000153183	4	932	Known	ISM	Suffix	25	15	18	22
49	153214	R1_73	TALONT000153214	TALONG000000049	TALONT000153214	3	624	Known	ISM	Both	29	5	9	12
49	153215	R1_73	TALONT000153215	TALONG000000049	TALONT000153215	11	1599	Known	ISM	Suffix	9	10	13	16
227	153392	TALONG000000227	TALONT000153392	TALONG000000227	TALONT000153392	11	1599	Antisense	ISM	Prefix	13	17	9	11
227	153394	TALONG000000227	TALONT000153394	TALONG000000227	TALONT000153394	4	919	Antisense	ISM	Both	26	8	19	31
49	155177	R1_73	TALONT000155177	TALONG000000049	TALONT000155177	3	776	Known	ISM	Suffix	178	62	108	160
49	155178	R1_73	TALONT000155178	TALONG000000049	TALONT000155178	4	839	Known	ISM	Suffix	163	43	102	165
227	155179	TALONG000000227	TALONT000155179	TALONG000000227	TALONT000155179	10	1456	Antisense	ISM	Prefix	137	56	105	173
49	155185	R1_73	TALONT000155185	TALONG000000049	TALONT000155185	2	478	Known	ISM	Both	78	10	39	33
49	155190	R1_73	TALONT000155190	TALONG000000049	TALONT000155190	3	1260	Known	ISM	Suffix	67	26	114	149
49	155202	R1_73	TALONT000155202	TALONG000000049	TALONT000155202	2	1164	Known	ISM	Both	674	311	1820	2252
49	155203	R1_73	TALONT000155203	TALONG000000049	TALONT000155203	10	1447	Known	ISM	Suffix	134	75	96	165
49	155255	R1_73	TALONT000155255	TALONG000000049	TALONT000155255	10	1456	Known	ISM	Suffix	10	6	6	12
227	155289	TALONG000000227	TALONT000155289	TALONG000000227	TALONT000155289	3	776	Antisense	ISM	Prefix	47	10	17	33
227	155291	TALONG000000227	TALONT000155291	TALONG000000227	TALONT000155291	2	482	Antisense	ISM	Both	66	15	25	28
227	155292	TALONG000000227	TALONT000155292	TALONG000000227	TALONT000155292	3	773	Antisense	ISM	Both	222	37	110	193
227	155293	TALONG000000227	TALONT000155293	TALONG000000227	TALONT000155293	4	828	Antisense	ISM	Both	103	30	50	87
1	155316	R1_83	TALONT000155316	TALONG000000001	TALONT000155316	2	1149	Known	ISM	Prefix	615	301	1638	1960
227	155318	TALONG000000227	TALONT000155318	TALONG000000227	TALONT000155318	4	833	Antisense	ISM	Prefix	23	10	16	22
227	155319	TALONG000000227	TALONT000155319	TALONG000000227	TALONT000155319	3	1278	Antisense	ISM	Prefix	54	22	115	133
49	155391	R1_73	TALONT000155391	TALONG000000049	TALONT000155391	4	1397	Known	ISM	Both	70	33	175	183
49	155454	R1_73	TALONT000155454	TALONG000000049	TALONT000155454	2	1142	Known	ISM	Suffix	76	47	200	276
227	155580	TALONG000000227	TALONT000155580	TALONG000000227	TALONT000155580	10	1431	Antisense	ISM	Prefix	29	14	24	40
49	155664	R1_73	TALONT000155664	TALONG000000049	TALONT000155664	9	2401	Known	ISM	Suffix	121	150	571	862
49	155783	R1_73	TALONT000155783	TALONG000000049	TALONT000155783	9	2379	Known	ISM	Suffix	9	12	52	77
227	155812	TALONG000000227	TALONT000155812	TALONG000000227	TALONT000155812	2	1118	Antisense	ISM	Prefix	39	14	80	112
227	155820	TALONG000000227	TALONT000155820	TALONG000000227	TALONT000155820	9	2373	Antisense	ISM	Prefix	111	144	622	905
227	156126	TALONG000000227	TALONT000156126	TALONG000000227	TALONT000156126	4	1276	Antisense	ISM	Both	28	21	102	107
49	156270	R1_73	TALONT000156270	TALONG000000049	TALONT000156270	9	2359	Known	ISM	Suffix	12	6	24	37
49	157842	R1_73	TALONT000157842	TALONG000000049	TALONT000157842	9	2177	Known	ISM	Suffix	7	5	16	24
49	161460	R1_73	TALONT000161460	TALONG000000049	TALONT000161460	8	739	Known	ISM	Suffix	38	35	146	220
227	161461	TALONG000000227	TALONT000161461	TALONG000000227	TALONT000161461	8	990	Antisense	ISM	Prefix	39	31	140	258
227	161488	TALONG000000227	TALONT000161488	TALONG000000227	TALONT000161488	3	260	Antisense	ISM	Both	10	6	18	15
227	161772	TALONG000000227	TALONT000161772	TALONG000000227	TALONT000161772	7	1259	Antisense	ISM	Prefix	60	27	178	261
49	161775	R1_73	TALONT000161775	TALONG000000049	TALONT000161775	9	1054	Known	ISM	Suffix	78	40	45	87
49	161776	R1_73	TALONT000161776	TALONG000000049	TALONT000161776	2	362	Known	ISM	Both	77	15	40	56
49	161779	R1_73	TALONT000161779	TALONG000000049	TALONT000161779	7	1255	Known	ISM	Suffix	46	28	131	238
227	161781	TALONG000000227	TALONT000161781	TALONG000000227	TALONT000161781	2	410	Antisense	ISM	Both	74	20	27	68
227	161782	TALONG000000227	TALONT000161782	TALONG000000227	TALONT000161782	3	444	Antisense	ISM	Both	68	12	29	56
227	161840	TALONG000000227	TALONT000161840	TALONG000000227	TALONT000161840	9	1054	Antisense	ISM	Both	106	25	60	106
49	162357	R1_73	TALONT000162357	TALONG000000049	TALONT000162357	8	911	Known	ISM	Suffix	438	153	284	470
259	162358	TALONG000000259	TALONT000162358	TALONG000000259	TALONT000162358	1	267	Antisense	Antisense	None	60	8	39	36
49	162359	R1_73	TALONT000162359	TALONG000000049	TALONT000162359	2	288	Known	ISM	Both	136	33	75	78
49	162362	R1_73	TALONT000162362	TALONG000000049	TALONT000162362	1	226	Known	ISM	None	97	23	60	47
227	162373	TALONG000000227	TALONT000162373	TALONG000000227	TALONT000162373	8	906	Antisense	ISM	Prefix	478	175	266	496
227	162374	TALONG000000227	TALONT000162374	TALONG000000227	TALONT000162374	2	286	Antisense	ISM	Both	61	5	30	41
227	162375	TALONG000000227	TALONT000162375	TALONG000000227	TALONT000162375	8	899	Antisense	ISM	Prefix	24	6	5	20
49	162380	R1_73	TALONT000162380	TALONG000000049	TALONT000162380	8	913	Known	ISM	Suffix	24	9	12	27
49	162383	R1_73	TALONT000162383	TALONG000000049	TALONT000162383	8	906	Known	ISM	Suffix	8	5	8	16
227	162392	TALONG000000227	TALONT000162392	TALONG000000227	TALONT000162392	8	907	Antisense	ISM	Prefix	8	6	9	7
227	162434	TALONG000000227	TALONT000162434	TALONG000000227	TALONT000162434	8	893	Antisense	ISM	Both	27	6	17	29
49	162918	R1_73	TALONT000162918	TALONG000000049	TALONT000162918	6	1117	Known	ISM	Suffix	65	39	235	387
227	162919	TALONG000000227	TALONT000162919	TALONG000000227	TALONT000162919	6	1114	Antisense	ISM	Prefix	98	35	260	402
1	162920	R1_83	TALONT000162920	TALONG000000001	TALONT000162920	7	651	Known	ISM	Prefix	403	99	215	371
49	162921	R1_73	TALONT000162921	TALONG000000049	TALONT000162921	7	645	Known	ISM	Suffix	380	109	241	401
49	162924	R1_73	TALONT000162924	TALONG000000049	TALONT000162924	7	650	Known	ISM	Suffix	6	6	6	10
49	162934	R1_73	TALONT000162934	TALONG000000049	TALONT000162934	7	640	Known	ISM	Suffix	21	8	5	13
227	163019	TALONG000000227	TALONT000163019	TALONG000000227	TALONT000163019	7	636	Antisense	ISM	Prefix	20	6	7	19
49	163623	R1_73	TALONT000163623	TALONG000000049	TALONT000163623	6	506	Known	ISM	Suffix	41	14	30	47
49	163624	R1_73	TALONT000163624	TALONG000000049	TALONT000163624	5	969	Known	ISM	Suffix	16	5	50	77
1	163626	R1_83	TALONT000163626	TALONG000000001	TALONT000163626	6	506	Known	ISM	Prefix	72	15	32	56
49	163687	R1_73	TALONT000163687	TALONG000000049	TALONT000163687	4	458	Known	ISM	Suffix	62	18	191	282
49	163754	R1_73	TALONT000163754	TALONG000000049	TALONT000163754	5	481	Known	ISM	Suffix	165	33	100	146
1	163755	R1_83	TALONT000163755	TALONG000000001	TALONT000163755	5	481	Known	ISM	Prefix	136	28	66	119
1	163778	R1_83	TALONT000163778	TALONG000000001	TALONT000163778	4	926	Known	ISM	Prefix	58	23	194	240
49	163976	R1_73	TALONT000163976	TALONG000000049	TALONT000163976	4	381	Known	ISM	Suffix	189	41	114	216
1	163984	R1_83	TALONT000163984	TALONG000000001	TALONT000163984	4	376	Known	ISM	Prefix	139	40	110	156
49	164078	R1_73	TALONT000164078	TALONG000000049	TALONT000164078	3	841	Known	ISM	Suffix	116	24	230	301
1	164084	R1_83	TALONT000164084	TALONG000000001	TALONT000164084	3	242	Known	ISM	Prefix	92	36	191	309
49	164226	R1_73	TALONT000164226	TALONG000000049	TALONT000164226	2	735	Known	ISM	Suffix	33	8	106	132
1	164227	R1_83	TALONT000164227	TALONG000000001	TALONT000164227	2	737	Known	ISM	Prefix	32	15	112	148
260	164291	TALONG000000260	TALONT000164291	TALONG000000260	TALONT000164291	1	666	Antisense	Antisense	None	245	62	633	678
264	164369	TALONG000000264	TALONT000164369	TALONG000000264	TALONT000164369	3	535	Antisense	Antisense	None	58	11	27	43
264	164442	TALONG000000264	TALONT000164442	TALONG000000264	TALONT000164442	4	663	Antisense	NIC	None	33	8	34	29
266	164570	TALONG000000266	TALONT000164570	TALONG000000266	TALONT000164570	4	489	Antisense	ISM	Prefix	977	282	581	995
50	164571	R1_71	TALONT000164571	TALONG000000050	TALONT000164571	3	448	Known	ISM	Suffix	42	8	18	19
50	164572	R1_71	TALONT000164572	TALONG000000050	TALONT000164572	3	468	Known	NNC	None	118	23	78	99
50	164607	R1_71	TALONT000164607	TALONG000000050	TALONT000164607	5	500	Known	NIC	None	33	7	16	28
266	164674	TALONG000000266	TALONT000164674	TALONG000000266	TALONT000164674	3	465	Antisense	NIC	None	48	18	37	49
266	164685	TALONG000000266	TALONT000164685	TALONG000000266	TALONT000164685	5	500	Antisense	NIC	None	53	13	27	41
266	164782	TALONG000000266	TALONT000164782	TALONG000000266	TALONT000164782	5	829	Antisense	NIC	None	179	44	139	156
32	165120	R1_53	TALONT000165120	TALONG000000032	TALONT000165120	5	464	Known	NIC	None	67	15	29	41
6	165195	R1_41	TALONT000165195	TALONG000000006	TALONT000165195	5	464	Known	NIC	None	100	17	35	41
6	165196	R1_41	TALONT000165196	TALONG000000006	TALONT000165196	2	384	Known	ISM	Suffix	11	5	25	37
6	165263	R1_41	TALONT000165263	TALONG000000006	TALONT000165263	2	998	Known	ISM	Prefix	21	18	120	204
32	165264	R1_53	TALONT000165264	TALONG000000032	TALONT000165264	4	441	Known	ISM	Suffix	1360	290	524	765
32	165265	R1_53	TALONT000165265	TALONG000000032	TALONT000165265	1	212	Known	ISM	None	237	78	741	1153
32	165266	R1_53	TALONT000165266	TALONG000000032	TALONT000165266	2	1003	Known	ISM	Suffix	255	100	1154	1766
271	165268	TALONG000000271	TALONT000165268	TALONG000000271	TALONT000165268	1	361	Antisense	ISM	None	243	84	893	1261
32	165269	R1_53	TALONT000165269	TALONG000000032	TALONT000165269	4	435	Known	ISM	Suffix	64	19	19	26
32	165271	R1_53	TALONT000165271	TALONG000000032	TALONT000165271	2	1000	Known	ISM	Suffix	36	11	96	154
6	165279	R1_41	TALONT000165279	TALONG000000006	TALONT000165279	4	436	Known	ISM	Prefix	107	24	36	64
6	165280	R1_41	TALONT000165280	TALONG000000006	TALONT000165280	4	436	Known	ISM	Prefix	113	33	42	61
6	165282	R1_41	TALONT000165282	TALONG000000006	TALONT000165282	4	441	Known	ISM	Prefix	22	13	7	10
6	165283	R1_41	TALONT000165283	TALONG000000006	TALONT000165283	4	433	Known	ISM	Prefix	30	7	16	19
32	165285	R1_53	TALONT000165285	TALONG000000032	TALONT000165285	4	436	Known	ISM	Suffix	88	17	39	59
32	165287	R1_53	TALONT000165287	TALONG000000032	TALONT000165287	4	436	Known	ISM	Suffix	118	27	40	71
32	165289	R1_53	TALONT000165289	TALONG000000032	TALONT000165289	2	223	Known	ISM	Both	59	15	28	26
6	165396	R1_41	TALONT000165396	TALONG000000006	TALONT000165396	2	283	Known	ISM	Both	89	19	35	46
5	165710	R1_42	TALONT000165710	TALONG000000005	TALONT000165710	4	798	Known	NIC	None	62	27	40	57
5	165711	R1_42	TALONT000165711	TALONG000000005	TALONT000165711	2	509	Known	ISM	None	3731	1004	2298	3715
55	165712	R1_11	TALONT000165712	TALONG000000055	TALONT000165712	3	1076	Known	ISM	Both	4250	1188	2610	3777
5	165713	R1_42	TALONT000165713	TALONG000000005	TALONT000165713	4	789	Known	NIC	None	1351	492	1035	1324
55	165714	R1_11	TALONT000165714	TALONG000000055	TALONT000165714	2	675	Known	ISM	Both	4060	1003	2377	3811
5	165715	R1_42	TALONT000165715	TALONG000000005	TALONT000165715	4	790	Known	ISM	Suffix	841	275	515	729
5	165716	R1_42	TALONT000165716	TALONG000000005	TALONT000165716	4	788	Known	ISM	Suffix	27073	8331	17001	25724
5	165717	R1_42	TALONT000165717	TALONG000000005	TALONT000165717	4	780	Known	NIC	None	189	47	121	171
5	165719	R1_42	TALONT000165719	TALONG000000005	TALONT000165719	4	777	Known	NIC	None	36	15	23	21
5	165721	R1_42	TALONT000165721	TALONG000000005	TALONT000165721	1	466	Known	ISM	None	6560	1566	3931	6071
5	165722	R1_42	TALONT000165722	TALONG000000005	TALONT000165722	3	750	Known	ISM	Both	3323	1012	2098	3164
5	165723	R1_42	TALONT000165723	TALONG000000005	TALONT000165723	2	501	Known	ISM	Prefix	126	27	68	123
55	165724	R1_11	TALONT000165724	TALONG000000055	TALONT000165724	4	776	Known	NNC	None	13	13	9	20
276	165725	TALONG000000276	TALONT000165725	TALONG000000276	TALONT000165725	2	706	Antisense	ISM	Suffix	3938	1407	2720	4710
5	165727	R1_42	TALONT000165727	TALONG000000005	TALONT000165727	3	746	Known	ISM	Prefix	229	73	156	198
55	165729	R1_11	TALONT000165729	TALONG000000055	TALONT000165729	4	782	Known	ISM	Prefix	609	168	392	531
5	165731	R1_42	TALONT000165731	TALONG000000005	TALONT000165731	4	778	Known	NNC	None	38	16	26	50
5	165732	R1_42	TALONT000165732	TALONG000000005	TALONT000165732	4	782	Known	NNC	None	59	24	44	61
5	165734	R1_42	TALONT000165734	TALONG000000005	TALONT000165734	3	737	Known	ISM	Prefix	136	36	80	119
55	165735	R1_11	TALONT000165735	TALONG000000055	TALONT000165735	4	777	Known	NIC	None	363	84	211	316
55	165736	R1_11	TALONT000165736	TALONG000000055	TALONT000165736	4	781	Known	ISM	Prefix	422	134	173	365
55	165737	R1_11	TALONT000165737	TALONG000000055	TALONT000165737	3	1072	Known	NIC	None	104	20	74	81
55	165738	R1_11	TALONT000165738	TALONG000000055	TALONT000165738	2	631	Known	ISM	Both	62	18	59	89
55	165739	R1_11	TALONT000165739	TALONG000000055	TALONT000165739	4	778	Known	NNC	None	31	12	30	55
5	165740	R1_42	TALONT000165740	TALONG000000005	TALONT000165740	3	730	Known	ISM	Prefix	33	12	23	26
5	165743	R1_42	TALONT000165743	TALONG000000005	TALONT000165743	4	797	Known	NIC	None	79	16	44	72
5	165747	R1_42	TALONT000165747	TALONG000000005	TALONT000165747	2	656	Known	ISM	Prefix	23	7	15	22
5	165751	R1_42	TALONT000165751	TALONG000000005	TALONT000165751	2	620	Known	NIC	None	28	9	8	17
5	165754	R1_42	TALONT000165754	TALONG000000005	TALONT000165754	3	736	Known	ISM	Suffix	38	12	22	28
5	165756	R1_42	TALONT000165756	TALONG000000005	TALONT000165756	4	797	Known	NIC	None	15	9	14	14
5	165757	R1_42	TALONT000165757	TALONG000000005	TALONT000165757	4	775	Known	NIC	None	62	33	68	69
5	165761	R1_42	TALONT000165761	TALONG000000005	TALONT000165761	3	749	Known	ISM	Prefix	11	9	9	17
5	165766	R1_42	TALONT000165766	TALONG000000005	TALONT000165766	4	774	Known	NIC	None	14	8	11	15
5	165785	R1_42	TALONT000165785	TALONG000000005	TALONT000165785	4	754	Known	NIC	None	16	9	11	12
5	165786	R1_42	TALONT000165786	TALONG000000005	TALONT000165786	4	768	Known	NIC	None	21	9	15	23
5	165800	R1_42	TALONT000165800	TALONG000000005	TALONT000165800	4	764	Known	NIC	None	11	9	9	7
5	165806	R1_42	TALONT000165806	TALONG000000005	TALONT000165806	4	771	Known	NIC	None	15	6	11	14
5	165815	R1_42	TALONT000165815	TALONG000000005	TALONT000165815	4	750	Known	NIC	None	5	6	5	8
5	165828	R1_42	TALONT000165828	TALONG000000005	TALONT000165828	4	776	Known	NIC	None	15	11	15	21
5	165864	R1_42	TALONT000165864	TALONG000000005	TALONT000165864	4	781	Known	NNC	None	63	25	42	43
5	165865	R1_42	TALONT000165865	TALONG000000005	TALONT000165865	4	777	Known	NNC	None	21	5	15	20
5	165875	R1_42	TALONT000165875	TALONG000000005	TALONT000165875	4	774	Known	NIC	None	9	10	8	13
5	165893	R1_42	TALONT000165893	TALONG000000005	TALONT000165893	4	779	Known	NIC	None	48	16	35	46
5	165913	R1_42	TALONT000165913	TALONG000000005	TALONT000165913	4	778	Known	NIC	None	7	5	5	9
5	165914	R1_42	TALONT000165914	TALONG000000005	TALONT000165914	4	758	Known	NIC	None	8	8	7	13
5	165931	R1_42	TALONT000165931	TALONG000000005	TALONT000165931	4	780	Known	NNC	None	10	6	9	5
5	165932	R1_42	TALONT000165932	TALONG000000005	TALONT000165932	4	778	Known	NIC	None	22	10	16	29
55	166344	R1_11	TALONT000166344	TALONG000000055	TALONT000166344	4	782	Known	NIC	None	558	182	356	562
55	166345	R1_11	TALONT000166345	TALONG000000055	TALONT000166345	3	740	Known	ISM	Both	67	22	45	66
55	166347	R1_11	TALONT000166347	TALONG000000055	TALONT000166347	4	775	Known	NIC	None	115	26	79	105
55	166348	R1_11	TALONT000166348	TALONG000000055	TALONT000166348	2	494	Known	ISM	Suffix	42	14	26	31
55	166352	R1_11	TALONT000166352	TALONG000000055	TALONT000166352	2	696	Known	NIC	None	33	8	28	62
55	166357	R1_11	TALONT000166357	TALONG000000055	TALONT000166357	3	1074	Known	ISM	Suffix	118	36	74	95
55	166360	R1_11	TALONT000166360	TALONG000000055	TALONT000166360	4	776	Known	NIC	None	71	21	50	63
55	166364	R1_11	TALONT000166364	TALONG000000055	TALONT000166364	4	771	Known	NIC	None	58	9	30	42
277	166368	TALONG000000277	TALONT000166368	TALONG000000277	TALONT000166368	2	692	Antisense	NIC	None	33	12	26	38
55	166375	R1_11	TALONT000166375	TALONG000000055	TALONT000166375	4	797	Known	NIC	None	53	20	40	54
55	166376	R1_11	TALONT000166376	TALONG000000055	TALONT000166376	4	779	Known	NIC	None	18	5	10	17
55	166380	R1_11	TALONT000166380	TALONG000000055	TALONT000166380	4	769	Known	NIC	None	28	9	18	29
55	166382	R1_11	TALONT000166382	TALONG000000055	TALONT000166382	4	797	Known	NIC	None	23	11	19	33
55	166385	R1_11	TALONT000166385	TALONG000000055	TALONT000166385	4	780	Known	NIC	None	21	6	10	17
55	166476	R1_11	TALONT000166476	TALONG000000055	TALONT000166476	4	780	Known	NIC	None	71	21	62	87
55	166488	R1_11	TALONT000166488	TALONG000000055	TALONT000166488	4	781	Known	NIC	None	156	36	72	120
55	166492	R1_11	TALONT000166492	TALONG000000055	TALONT000166492	4	776	Known	NIC	None	22	8	13	21
55	166499	R1_11	TALONT000166499	TALONG000000055	TALONT000166499	2	699	Known	NIC	None	17	8	14	15
